time, current_loop, loop_latency, logic_execution_time, conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12), 
2026-06-11 15:47:31.835491, 1781164051800, 0, 35, 0.0, 3.0, 1.4266666666666676, 1.8, 0.5, 
2026-06-11 15:47:32.001939, 1781164052000, 0, 1, 0.0, 3.0, 1.440000000000001, 1.8, 0.5, 
2026-06-11 15:47:32.221436, 1781164052200, 1, 20, 0.0, 3.0, 1.480000000000001, 1.8, 0.5, 
2026-06-11 15:47:32.420275, 1781164052400, 0, 1, 0.0, 3.0, 1.5066666666666677, 1.8, 0.5, 
2026-06-11 15:47:32.620733, 1781164052600, 0, 2, 0.0, 3.0, 1.5333333333333343, 1.8, 0.5, 
2026-06-11 15:47:32.803669, 1781164052800, 0, 2, 0.0, 3.0, 1.5466666666666677, 1.8, 0.5, 
2026-06-11 15:47:33.021811, 1781164053000, 1, 2, 0.0, 3.0, 1.5866666666666678, 1.8, 0.5, 
2026-06-11 15:47:33.220149, 1781164053200, 1, 19, 0.0, 3.0, 1.6133333333333344, 1.8, 0.5, 
2026-06-11 15:47:33.421626, 1781164053400, 1, 20, 0.0, 3.0, 1.6400000000000012, 1.8, 0.5, 
2026-06-11 15:47:33.622938, 1781164053600, 1, 2, 0.0, 3.0, 1.6666666666666679, 1.8, 0.5, 
2026-06-11 15:47:33.824899, 1781164053800, 1, 19, 0.0, 3.0, 1.6933333333333345, 1.8, 0.5, 
2026-06-11 15:47:34.020843, 1781164054000, 0, 21, 0.0, 3.0, 1.7200000000000013, 1.8, 0.5, 
2026-06-11 15:47:34.220066, 1781164054200, 0, 19, 0.0, 3.0, 1.746666666666668, 1.8, 0.5, 
2026-06-11 15:47:34.424437, 1781164054400, 1, 20, 0.0, 3.0, 1.7733333333333345, 1.8, 0.5, 
2026-06-11 15:47:34.601391, 1781164054600, 0, 1, 0.0, 3.0, 1.786666666666668, 1.8, 0.5, 
2026-06-11 15:47:34.821163, 1781164054800, 0, 2, 0.0, 3.0, 1.826666666666668, 1.8, 0.5, 
2026-06-11 15:47:35.019513, 1781164055000, 0, 19, 0.0, 3.0, 1.8533333333333346, 1.8, 0.5, 
2026-06-11 15:47:35.203468, 1781164055200, 0, 1, 0.0, 3.0, 1.866666666666668, 1.8, 0.5, 
2026-06-11 15:47:35.405840, 1781164055400, 0, 5, 1.0, 3.0, 1.866666666666668, 1.8, 0.5, 
2026-06-11 15:47:35.611487, 1781164055600, 1, 9, 1.0, 3.0, 1.866666666666668, 1.8, 19.5, 
2026-06-11 15:47:35.813627, 1781164055800, 0, 1, 1.0, 3.0, 0.0, 1.8, 18.5, 
2026-06-11 15:47:36.009853, 1781164056000, 0, 9, 1.0, 3.0, 0.0, 1.8, 17.5, 
2026-06-11 15:47:36.211366, 1781164056200, 1, 10, 1.0, 3.0, 0.0, 1.8, 16.5, 
2026-06-11 15:47:36.411048, 1781164056400, 0, 2, 1.0, 3.0, 0.0, 1.8, 15.5, 
2026-06-11 15:47:36.611279, 1781164056600, 1, 9, 1.0, 3.0, 0.0, 1.8, 14.5, 
2026-06-11 15:47:36.803310, 1781164056800, 0, 2, 1.0, 3.0, 0.0, 1.8, 14.0, 
2026-06-11 15:47:37.019775, 1781164057000, 0, 1, 1.0, 3.0, 0.0, 1.8, 12.5, 
2026-06-11 15:47:37.212017, 1781164057200, 0, 12, 1.0, 3.0, 0.0, 1.8, 11.5, 
2026-06-11 15:47:37.404025, 1781164057400, 1, 3, 1.0, 3.0, 0.0, 1.8, 11.0, 
2026-06-11 15:47:37.621728, 1781164057600, 1, 20, 1.0, 3.0, 0.0, 1.8, 9.5, 
2026-06-11 15:47:37.809907, 1781164057800, 0, 10, 1.0, 3.0, 0.0, 1.8, 8.5, 
2026-06-11 15:47:38.011388, 1781164058000, 1, 10, 1.0, 3.0, 0.0, 1.8, 7.5, 
2026-06-11 15:47:38.204504, 1781164058200, 0, 2, 1.0, 3.0, 0.0, 1.8, 7.0, 
2026-06-11 15:47:38.408112, 1781164058400, 0, 2, 1.0, 3.0, 0.0, 1.8, 6.0, 
2026-06-11 15:47:38.611244, 1781164058600, 1, 10, 1.0, 3.0, 0.0, 1.8, 4.5, 
2026-06-11 15:47:38.813652, 1781164058800, 1, 9, 1.0, 3.0, 0.0, 1.8, 3.5, 
2026-06-11 15:47:39.013649, 1781164059000, 0, 10, 1.0, 3.0, 0.0, 1.8, 2.5, 
2026-06-11 15:47:39.214339, 1781164059200, 0, 10, 1.0, 3.0, 0.0, 1.8, 1.5, 
2026-06-11 15:47:39.408323, 1781164059400, 0, 8, 0.0, 3.0, 0.0, 1.8, 1.0, 
2026-06-11 15:47:39.610177, 1781164059600, 0, 1, 0.0, 3.0, 0.0, 1.8, 0.5, 
2026-06-11 15:47:39.824182, 1781164059800, 1, 20, 0.0, 3.0, 0.013333333333333334, 1.8, 0.5, 
2026-06-11 15:47:40.022851, 1781164060000, 1, 20, 0.0, 3.0, 0.04, 1.8, 0.5, 
2026-06-11 15:47:40.222421, 1781164060200, 0, 20, 0.0, 3.0, 0.06666666666666667, 1.8, 0.5, 
2026-06-11 15:47:40.422095, 1781164060400, 0, 1, 0.0, 3.0, 0.09333333333333332, 1.8, 0.5, 
2026-06-11 15:47:40.624828, 1781164060600, 1, 20, 0.0, 3.0, 0.11999999999999998, 1.8, 0.5, 
2026-06-11 15:47:40.820099, 1781164060800, 1, 19, 0.0, 3.0, 0.14666666666666664, 1.8, 0.5, 
2026-06-11 15:47:41.026120, 1781164061000, 1, 20, 0.0, 3.0, 0.1733333333333333, 1.8, 0.5, 
2026-06-11 15:47:41.225140, 1781164061200, 1, 19, 0.0, 3.0, 0.19999999999999998, 1.8, 0.5, 
2026-06-11 15:47:41.402517, 1781164061400, 0, 1, 0.0, 3.0, 0.21333333333333335, 1.8, 0.5, 
2026-06-11 15:47:41.621038, 1781164061600, 0, 21, 0.0, 3.0, 0.25333333333333335, 1.8, 0.5, 
2026-06-11 15:47:41.823530, 1781164061800, 1, 19, 0.0, 3.0, 0.28, 1.8, 0.5, 
2026-06-11 15:47:42.021491, 1781164062000, 0, 1, 0.0, 3.0, 0.3066666666666667, 1.8, 0.5, 
2026-06-11 15:47:42.220407, 1781164062200, 0, 20, 0.0, 3.0, 0.3333333333333334, 1.8, 0.5, 
2026-06-11 15:47:42.422146, 1781164062400, 0, 2, 0.0, 3.0, 0.3600000000000001, 1.8, 0.5, 
2026-06-11 15:47:42.623749, 1781164062600, 1, 2, 0.0, 3.0, 0.38666666666666677, 1.8, 0.5, 
2026-06-11 15:47:42.803647, 1781164062800, 0, 2, 0.0, 3.0, 0.40000000000000013, 1.8, 0.5, 
2026-06-11 15:47:43.003769, 1781164063000, 0, 1, 0.0, 3.0, 0.4266666666666668, 1.8, 0.5, 
2026-06-11 15:47:43.222259, 1781164063200, 0, 21, 0.0, 3.0, 0.46666666666666684, 1.8, 0.5, 
2026-06-11 15:47:43.421524, 1781164063400, 1, 20, 0.0, 3.0, 0.49333333333333357, 1.8, 0.5, 
2026-06-11 15:47:43.619912, 1781164063600, 0, 20, 0.0, 3.0, 0.5200000000000004, 1.8, 0.5, 
2026-06-11 15:47:43.821849, 1781164063800, 1, 21, 0.0, 3.0, 0.546666666666667, 1.8, 0.5, 
2026-06-11 15:47:44.020891, 1781164064000, 0, 20, 0.0, 3.0, 0.5733333333333337, 1.8, 0.5, 
2026-06-11 15:47:44.221344, 1781164064200, 0, 1, 0.0, 3.0, 0.6000000000000004, 1.8, 0.5, 
2026-06-11 15:47:44.424490, 1781164064400, 0, 21, 0.0, 3.0, 0.626666666666667, 1.8, 0.5, 
2026-06-11 15:47:44.621009, 1781164064600, 0, 1, 0.0, 3.0, 0.6533333333333338, 1.8, 0.5, 
2026-06-11 15:47:44.822665, 1781164064800, 1, 19, 0.0, 3.0, 0.6800000000000005, 1.8, 0.5, 
2026-06-11 15:47:45.019981, 1781164065000, 0, 20, 0.0, 3.0, 0.7066666666666671, 1.8, 0.5, 
2026-06-11 15:47:45.223450, 1781164065200, 1, 22, 0.0, 3.0, 0.7333333333333338, 1.8, 0.5, 
2026-06-11 15:47:45.422155, 1781164065400, 0, 21, 0.0, 3.0, 0.7600000000000006, 1.8, 0.5, 
2026-06-11 15:47:45.620293, 1781164065600, 1, 19, 0.0, 3.0, 0.7866666666666672, 1.8, 0.5, 
2026-06-11 15:47:45.819167, 1781164065800, 0, 0, 0.0, 3.0, 0.8133333333333339, 1.8, 0.5, 
2026-06-11 15:47:46.024537, 1781164066000, 1, 21, 0.0, 3.0, 0.8400000000000006, 1.8, 0.5, 
2026-06-11 15:47:46.202570, 1781164066200, 0, 1, 0.0, 3.0, 0.8533333333333339, 1.8, 0.5, 
2026-06-11 15:47:46.419969, 1781164066400, 0, 20, 0.0, 3.0, 0.893333333333334, 1.8, 0.5, 
2026-06-11 15:47:46.622340, 1781164066600, 1, 19, 0.0, 3.0, 0.9200000000000007, 1.8, 0.5, 
2026-06-11 15:47:46.803179, 1781164066800, 0, 2, 0.0, 3.0, 0.933333333333334, 1.8, 0.5, 
2026-06-11 15:47:47.022732, 1781164067000, 1, 20, 0.0, 3.0, 0.973333333333334, 1.8, 0.5, 
2026-06-11 15:47:47.222146, 1781164067200, 0, 20, 0.0, 3.0, 1.0000000000000007, 1.8, 0.5, 
2026-06-11 15:47:47.423609, 1781164067400, 1, 20, 0.0, 3.0, 1.0266666666666673, 1.8, 0.5, 
2026-06-11 15:47:47.602311, 1781164067600, 0, 2, 0.0, 3.0, 1.0400000000000007, 1.8, 0.5, 
2026-06-11 15:47:47.802045, 1781164067800, 0, 1, 0.0, 3.0, 1.0666666666666673, 1.8, 0.5, 
2026-06-11 15:47:48.021470, 1781164068000, 1, 19, 0.0, 3.0, 1.1066666666666674, 1.8, 0.5, 
2026-06-11 15:47:48.202377, 1781164068200, 0, 1, 0.0, 3.0, 1.1200000000000008, 1.8, 0.5, 
2026-06-11 15:47:48.419512, 1781164068400, 0, 19, 0.0, 3.0, 1.1600000000000008, 1.8, 0.5, 
2026-06-11 15:47:48.601064, 1781164068600, 0, 1, 0.0, 3.0, 1.173333333333334, 1.8, 0.5, 
2026-06-11 15:47:48.821536, 1781164068800, 1, 20, 0.0, 3.0, 1.213333333333334, 1.8, 0.5, 
2026-06-11 15:47:49.021187, 1781164069000, 0, 1, 0.0, 3.0, 1.2400000000000009, 1.8, 0.5, 
2026-06-11 15:47:49.223504, 1781164069200, 1, 20, 0.0, 3.0, 1.2666666666666675, 1.8, 0.5, 
2026-06-11 15:47:49.420786, 1781164069400, 0, 19, 0.0, 3.0, 1.2933333333333341, 1.8, 0.5, 
2026-06-11 15:47:49.624488, 1781164069600, 0, 21, 0.0, 3.0, 1.320000000000001, 1.8, 0.5, 
2026-06-11 15:47:49.820552, 1781164069800, 0, 20, 0.0, 3.0, 1.3466666666666676, 1.8, 0.5, 
2026-06-11 15:47:50.021050, 1781164070000, 0, 20, 0.0, 3.0, 1.3733333333333342, 1.8, 0.5, 
2026-06-11 15:47:50.220614, 1781164070200, 1, 19, 0.0, 3.0, 1.400000000000001, 1.8, 0.5, 
2026-06-11 15:47:50.420057, 1781164070400, 0, 20, 0.0, 3.0, 1.4266666666666676, 1.8, 0.5, 
2026-06-11 15:47:50.620091, 1781164070600, 1, 19, 0.0, 3.0, 1.4533333333333343, 1.8, 0.5, 
2026-06-11 15:47:50.823373, 1781164070800, 1, 20, 0.0, 3.0, 1.480000000000001, 1.8, 0.5, 
2026-06-11 15:47:51.020884, 1781164071000, 0, 19, 0.0, 3.0, 1.5066666666666677, 1.8, 0.5, 
2026-06-11 15:47:51.202635, 1781164071200, 0, 1, 0.0, 3.0, 1.5200000000000011, 1.8, 0.5, 
2026-06-11 15:47:51.419808, 1781164071400, 0, 19, 0.0, 3.0, 1.5600000000000012, 1.8, 0.5, 
2026-06-11 15:47:51.620891, 1781164071600, 0, 1, 0.0, 3.0, 1.5866666666666678, 1.8, 0.5, 
2026-06-11 15:47:51.822399, 1781164071800, 1, 21, 0.0, 3.0, 1.6133333333333344, 1.8, 0.5, 
2026-06-11 15:47:52.001168, 1781164072000, 0, 1, 0.0, 3.0, 1.6266666666666678, 1.8, 0.5, 
2026-06-11 15:47:52.220913, 1781164072200, 1, 19, 0.0, 3.0, 1.6666666666666679, 1.8, 0.5, 
2026-06-11 15:47:52.424226, 1781164072400, 0, 2, 0.0, 3.0, 1.6933333333333345, 1.8, 0.5, 
2026-06-11 15:47:52.602999, 1781164072600, 0, 0, 0.0, 3.0, 1.7200000000000013, 1.8, 0.5, 
2026-06-11 15:47:52.821142, 1781164072800, 0, 0, 0.0, 3.0, 1.746666666666668, 1.8, 0.5, 
2026-06-11 15:47:53.021322, 1781164073000, 1, 19, 0.0, 3.0, 1.7733333333333345, 1.8, 0.5, 
2026-06-11 15:47:53.221211, 1781164073200, 0, 0, 0.0, 3.0, 1.8000000000000014, 1.8, 0.5, 
2026-06-11 15:47:53.402294, 1781164073400, 0, 1, 0.0, 3.0, 1.8133333333333346, 1.8, 0.5, 
2026-06-11 15:47:53.602009, 1781164073600, 0, 0, 0.0, 3.0, 1.8400000000000014, 1.8, 0.5, 
2026-06-11 15:47:53.802573, 1781164073800, 0, 2, 0.0, 3.0, 1.866666666666668, 1.8, 0.5, 
2026-06-11 15:47:54.007528, 1781164074000, 0, 7, 1.0, 3.0, 1.866666666666668, 1.8, 0.5, 
2026-06-11 15:47:54.221361, 1781164074200, 0, 2, 1.0, 3.0, 1.866666666666668, 1.8, 19.5, 
2026-06-11 15:47:54.410373, 1781164074400, 0, 9, 1.0, 3.0, 0.0, 1.8, 18.5, 
2026-06-11 15:47:54.611402, 1781164074600, 0, 1, 1.0, 3.0, 0.0, 1.8, 17.5, 
2026-06-11 15:47:54.800953, 1781164074800, 0, 0, 1.0, 3.0, 0.0, 1.8, 17.0, 
2026-06-11 15:47:55.009536, 1781164075000, 0, 9, 1.0, 3.0, 0.0, 1.8, 15.5, 
2026-06-11 15:47:55.202012, 1781164075200, 0, 0, 1.0, 3.0, 0.0, 1.8, 15.0, 
2026-06-11 15:47:55.409870, 1781164075400, 1, 9, 1.0, 3.0, 0.0, 1.8, 13.5, 
2026-06-11 15:47:55.609451, 1781164075600, 0, 9, 1.0, 3.0, 0.0, 1.8, 12.5, 
2026-06-11 15:47:55.803215, 1781164075800, 0, 2, 1.0, 3.0, 0.0, 1.8, 12.0, 
2026-06-11 15:47:56.003194, 1781164076000, 0, 2, 1.0, 3.0, 0.0, 1.8, 11.0, 
2026-06-11 15:47:56.202382, 1781164076200, 0, 1, 1.0, 3.0, 0.0, 1.8, 10.0, 
2026-06-11 15:47:56.412620, 1781164076400, 0, 4, 1.0, 3.0, 0.0, 1.8, 8.5, 
2026-06-11 15:47:56.604465, 1781164076600, 0, 1, 1.0, 3.0, 0.0, 1.8, 8.0, 
2026-06-11 15:47:56.802168, 1781164076800, 0, 2, 1.0, 3.0, 0.0, 1.8, 7.0, 
2026-06-11 15:47:57.001268, 1781164077000, 0, 1, 1.0, 3.0, 0.0, 1.8, 6.0, 
2026-06-11 15:47:57.201785, 1781164077200, 0, 1, 1.0, 3.0, 0.0, 1.8, 5.0, 
2026-06-11 15:47:57.409321, 1781164077400, 0, 9, 1.0, 3.0, 0.0, 1.8, 3.5, 
2026-06-11 15:47:57.611522, 1781164077600, 0, 9, 1.0, 3.0, 0.0, 1.8, 2.5, 
2026-06-11 15:47:57.813561, 1781164077800, 0, 3, 1.0, 3.0, 0.0, 1.8, 1.5, 
2026-06-11 15:47:58.007044, 1781164078000, 0, 7, 0.0, 3.0, 0.0, 1.8, 1.0, 
2026-06-11 15:47:58.209918, 1781164078200, 0, 10, 0.0, 3.0, 0.0, 1.8, 0.5, 
2026-06-11 15:47:58.422218, 1781164078400, 0, 2, 0.0, 3.0, 0.013333333333333334, 1.8, 0.5, 
2026-06-11 15:47:58.604271, 1781164078600, 0, 0, 0.0, 3.0, 0.02666666666666667, 1.8, 0.5, 
2026-06-11 15:47:58.810611, 1781164078800, 0, 1, 0.0, 3.0, 0.06666666666666667, 1.8, 0.5, 
2026-06-11 15:47:59.019819, 1781164079000, 0, 20, 0.0, 3.0, 0.09333333333333332, 1.8, 0.5, 
2026-06-11 15:47:59.223874, 1781164079200, 0, 19, 0.0, 3.0, 0.11999999999999998, 1.8, 0.5, 
2026-06-11 15:47:59.419521, 1781164079400, 0, 19, 0.0, 3.0, 0.14666666666666664, 1.8, 0.5, 
2026-06-11 15:47:59.600855, 1781164079600, 0, 1, 0.0, 3.0, 0.15999999999999998, 1.8, 0.5, 
2026-06-11 15:47:59.819940, 1781164079800, 0, 20, 0.0, 3.0, 0.19999999999999998, 1.8, 0.5, 
2026-06-11 15:48:00.021247, 1781164080000, 1, 19, 0.0, 3.0, 0.22666666666666668, 1.8, 0.5, 
2026-06-11 15:48:00.205860, 1781164080200, 1, 5, 0.0, 3.0, 0.24000000000000002, 1.8, 0.5, 
2026-06-11 15:48:00.420253, 1781164080400, 0, 20, 0.0, 3.0, 0.28, 1.8, 0.5, 
2026-06-11 15:48:00.602317, 1781164080600, 0, 1, 0.0, 3.0, 0.2933333333333334, 1.8, 0.5, 
2026-06-11 15:48:00.820897, 1781164080800, 0, 2, 0.0, 3.0, 0.3333333333333334, 1.8, 0.5, 
2026-06-11 15:48:01.027585, 1781164081000, 0, 21, 0.0, 3.0, 0.3600000000000001, 1.8, 0.5, 
2026-06-11 15:48:01.221060, 1781164081200, 0, 2, 0.0, 3.0, 0.38666666666666677, 1.8, 0.5, 
2026-06-11 15:48:01.421384, 1781164081400, 1, 20, 0.0, 3.0, 0.4133333333333335, 1.8, 0.5, 
2026-06-11 15:48:01.622947, 1781164081600, 0, 19, 0.0, 3.0, 0.44000000000000017, 1.8, 0.5, 
2026-06-11 15:48:01.822299, 1781164081800, 1, 21, 0.0, 3.0, 0.46666666666666684, 1.8, 0.5, 
2026-06-11 15:48:02.003154, 1781164082000, 0, 2, 0.0, 3.0, 0.4800000000000002, 1.8, 0.5, 
2026-06-11 15:48:02.222452, 1781164082200, 1, 19, 0.0, 3.0, 0.5200000000000004, 1.8, 0.5, 
2026-06-11 15:48:02.420042, 1781164082400, 0, 1, 0.0, 3.0, 0.546666666666667, 1.8, 0.5, 
2026-06-11 15:48:02.623272, 1781164082600, 1, 22, 0.0, 3.0, 0.5733333333333337, 1.8, 0.5, 
2026-06-11 15:48:02.820840, 1781164082800, 0, 1, 0.0, 3.0, 0.6000000000000004, 1.8, 0.5, 
2026-06-11 15:48:03.024696, 1781164083000, 1, 19, 0.0, 3.0, 0.626666666666667, 1.8, 0.5, 
2026-06-11 15:48:03.219516, 1781164083200, 0, 19, 0.0, 3.0, 0.6533333333333338, 1.8, 0.5, 
2026-06-11 15:48:03.403825, 1781164083400, 0, 1, 0.0, 3.0, 0.6666666666666671, 1.8, 0.5, 
2026-06-11 15:48:03.613444, 1781164083600, 0, 11, 0.0, 3.0, 0.7066666666666671, 1.8, 0.5, 
2026-06-11 15:48:03.804844, 1781164083800, 0, 2, 0.0, 3.0, 0.7200000000000005, 1.8, 0.5, 
2026-06-11 15:48:04.021984, 1781164084000, 0, 22, 0.0, 3.0, 0.7600000000000006, 1.8, 0.5, 
2026-06-11 15:48:04.223729, 1781164084200, 0, 3, 0.0, 3.0, 0.7866666666666672, 1.8, 0.5, 
2026-06-11 15:48:04.419948, 1781164084400, 0, 19, 0.0, 3.0, 0.8133333333333339, 1.8, 0.5, 
2026-06-11 15:48:04.621180, 1781164084600, 0, 21, 0.0, 3.0, 0.8400000000000006, 1.8, 0.5, 
2026-06-11 15:48:04.823181, 1781164084800, 1, 19, 0.0, 3.0, 0.8666666666666673, 1.8, 0.5, 
2026-06-11 15:48:05.020890, 1781164085000, 0, 19, 0.0, 3.0, 0.893333333333334, 1.8, 0.5, 
2026-06-11 15:48:05.220008, 1781164085200, 0, 19, 0.0, 3.0, 0.9200000000000007, 1.8, 0.5, 
2026-06-11 15:48:05.420194, 1781164085400, 0, 0, 0.0, 3.0, 0.9466666666666673, 1.8, 0.5, 
2026-06-11 15:48:05.623620, 1781164085600, 1, 20, 0.0, 3.0, 0.973333333333334, 1.8, 0.5, 
2026-06-11 15:48:05.820911, 1781164085800, 0, 20, 0.0, 3.0, 1.0000000000000007, 1.8, 0.5, 
2026-06-11 15:48:06.021179, 1781164086000, 0, 21, 0.0, 3.0, 1.0266666666666673, 1.8, 0.5, 
2026-06-11 15:48:06.235867, 1781164086200, 1, 34, 0.0, 3.0, 1.053333333333334, 1.8, 0.5, 
2026-06-11 15:48:06.421112, 1781164086400, 0, 20, 0.0, 3.0, 1.0800000000000007, 1.8, 0.5, 
2026-06-11 15:48:06.622208, 1781164086600, 1, 21, 0.0, 3.0, 1.1066666666666674, 1.8, 0.5, 
2026-06-11 15:48:06.822193, 1781164086800, 1, 21, 0.0, 3.0, 1.133333333333334, 1.8, 0.5, 
2026-06-11 15:48:07.035407, 1781164087000, 1, 34, 0.0, 3.0, 1.1600000000000008, 1.8, 0.5, 
2026-06-11 15:48:07.223037, 1781164087200, 0, 20, 0.0, 3.0, 1.1866666666666674, 1.8, 0.5, 
2026-06-11 15:48:07.421134, 1781164087400, 0, 20, 0.0, 3.0, 1.213333333333334, 1.8, 0.5, 
2026-06-11 15:48:07.619934, 1781164087600, 1, 19, 0.0, 3.0, 1.2400000000000009, 1.8, 0.5, 
2026-06-11 15:48:07.824184, 1781164087800, 0, 1, 0.0, 3.0, 1.2666666666666675, 1.8, 0.5, 
2026-06-11 15:48:08.023450, 1781164088000, 1, 22, 0.0, 3.0, 1.2933333333333341, 1.8, 0.5, 
2026-06-11 15:48:08.202184, 1781164088200, 0, 1, 0.0, 3.0, 1.3066666666666675, 1.8, 0.5, 
2026-06-11 15:48:08.420193, 1781164088400, 1, 19, 0.0, 3.0, 1.3466666666666676, 1.8, 0.5, 
2026-06-11 15:48:08.606547, 1781164088600, 0, 2, 0.0, 3.0, 1.360000000000001, 1.8, 0.5, 
2026-06-11 15:48:08.805771, 1781164088800, 0, 2, 0.0, 3.0, 1.3866666666666676, 1.8, 0.5, 
2026-06-11 15:48:09.020156, 1781164089000, 0, 1, 0.0, 3.0, 1.4266666666666676, 1.8, 0.5, 
2026-06-11 15:48:09.220875, 1781164089200, 0, 1, 0.0, 3.0, 1.4533333333333343, 1.8, 0.5, 
2026-06-11 15:48:09.420924, 1781164089400, 0, 19, 0.0, 3.0, 1.480000000000001, 1.8, 0.5, 
2026-06-11 15:48:09.621023, 1781164089600, 0, 20, 0.0, 3.0, 1.5066666666666677, 1.8, 0.5, 
2026-06-11 15:48:09.823400, 1781164089800, 1, 21, 0.0, 3.0, 1.5333333333333343, 1.8, 0.5, 
2026-06-11 15:48:10.021744, 1781164090000, 0, 1, 0.0, 3.0, 1.5600000000000012, 1.8, 0.5, 
2026-06-11 15:48:10.204812, 1781164090200, 0, 2, 0.0, 3.0, 1.5733333333333344, 1.8, 0.5, 
2026-06-11 15:48:10.422496, 1781164090400, 0, 20, 0.0, 3.0, 1.6133333333333344, 1.8, 0.5, 
2026-06-11 15:48:10.619766, 1781164090600, 0, 19, 0.0, 3.0, 1.6400000000000012, 1.8, 0.5, 
2026-06-11 15:48:10.821122, 1781164090800, 0, 20, 0.0, 3.0, 1.6666666666666679, 1.8, 0.5, 
2026-06-11 15:48:11.022620, 1781164091000, 1, 19, 0.0, 3.0, 1.6933333333333345, 1.8, 0.5, 
2026-06-11 15:48:11.221304, 1781164091200, 0, 20, 0.0, 3.0, 1.7200000000000013, 1.8, 0.5, 
2026-06-11 15:48:11.402240, 1781164091400, 0, 1, 0.0, 3.0, 1.746666666666668, 1.8, 0.5, 
2026-06-11 15:48:11.619572, 1781164091600, 0, 19, 0.0, 3.0, 1.7733333333333345, 1.8, 0.5, 
2026-06-11 15:48:11.802119, 1781164091800, 0, 1, 0.0, 3.0, 1.786666666666668, 1.8, 0.5, 
2026-06-11 15:48:12.021760, 1781164092000, 0, 19, 0.0, 3.0, 1.826666666666668, 1.8, 0.5, 
2026-06-11 15:48:12.228209, 1781164092200, 0, 9, 0.0, 3.0, 1.8533333333333346, 1.8, 0.5, 
2026-06-11 15:48:12.401918, 1781164092400, 1, 1, 0.0, 3.0, 1.866666666666668, 1.8, 0.5, 
2026-06-11 15:48:12.606936, 1781164092600, 0, 7, 1.0, 3.0, 1.866666666666668, 1.8, 0.5, 
2026-06-11 15:48:12.812109, 1781164092800, 0, 3, 1.0, 3.0, 1.866666666666668, 1.8, 19.5, 
2026-06-11 15:48:13.013399, 1781164093000, 1, 10, 1.0, 3.0, 0.0, 1.8, 18.5, 
2026-06-11 15:48:13.209725, 1781164093200, 0, 1, 1.0, 3.0, 0.0, 1.8, 17.5, 
2026-06-11 15:48:13.401368, 1781164093400, 0, 1, 1.0, 3.0, 0.0, 1.8, 17.0, 
2026-06-11 15:48:13.611951, 1781164093600, 0, 2, 1.0, 3.0, 0.0, 1.8, 15.5, 
2026-06-11 15:48:13.812186, 1781164093800, 0, 9, 1.0, 3.0, 0.0, 1.8, 14.5, 
2026-06-11 15:48:14.013314, 1781164094000, 1, 11, 1.0, 3.0, 0.0, 1.8, 13.5, 
2026-06-11 15:48:14.210643, 1781164094200, 0, 2, 1.0, 3.0, 0.0, 1.8, 12.5, 
2026-06-11 15:48:14.412138, 1781164094400, 0, 10, 1.0, 3.0, 0.0, 1.8, 11.5, 
2026-06-11 15:48:14.612719, 1781164094600, 1, 9, 1.0, 3.0, 0.0, 1.8, 10.5, 
2026-06-11 15:48:14.811987, 1781164094800, 0, 2, 1.0, 3.0, 0.0, 1.8, 9.5, 
2026-06-11 15:48:15.011223, 1781164095000, 1, 10, 1.0, 3.0, 0.0, 1.8, 8.5, 
2026-06-11 15:48:15.213554, 1781164095200, 1, 10, 1.0, 3.0, 0.0, 1.8, 7.5, 
2026-06-11 15:48:15.410783, 1781164095400, 0, 10, 1.0, 3.0, 0.0, 1.8, 6.5, 
2026-06-11 15:48:15.602667, 1781164095600, 0, 2, 1.0, 3.0, 0.0, 1.8, 6.0, 
2026-06-11 15:48:15.810803, 1781164095800, 0, 2, 1.0, 3.0, 0.0, 1.8, 4.5, 
2026-06-11 15:48:16.004046, 1781164096000, 0, 2, 1.0, 3.0, 0.0, 1.8, 4.0, 
2026-06-11 15:48:16.212159, 1781164096200, 1, 11, 1.0, 3.0, 0.0, 1.8, 2.5, 
2026-06-11 15:48:16.410006, 1781164096400, 1, 9, 1.0, 3.0, 0.0, 1.8, 1.5, 
2026-06-11 15:48:16.627152, 1781164096600, 1, 26, 0.0, 3.0, 0.0, 1.8, 0.5, 
2026-06-11 15:48:16.810943, 1781164096800, 1, 10, 0.0, 3.0, 0.0, 1.8, 0.5, 
2026-06-11 15:48:17.021519, 1781164097000, 0, 20, 0.0, 3.0, 0.013333333333333334, 1.8, 0.5, 
2026-06-11 15:48:17.220825, 1781164097200, 0, 19, 0.0, 3.0, 0.04, 1.8, 0.5, 
2026-06-11 15:48:17.420008, 1781164097400, 0, 19, 0.0, 3.0, 0.06666666666666667, 1.8, 0.5, 
2026-06-11 15:48:17.621234, 1781164097600, 1, 19, 0.0, 3.0, 0.09333333333333332, 1.8, 0.5, 
2026-06-11 15:48:17.823548, 1781164097800, 1, 19, 0.0, 3.0, 0.11999999999999998, 1.8, 0.5, 
2026-06-11 15:48:18.004562, 1781164098000, 0, 2, 0.0, 3.0, 0.1333333333333333, 1.8, 0.5, 
2026-06-11 15:48:18.220086, 1781164098200, 0, 1, 0.0, 3.0, 0.1733333333333333, 1.8, 0.5, 
